Month,Franchise,Brand,Region,Cluster,Country,Currency,Sales_Local,Sales_USD,Units,Budget_USD
2024-12-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,257784.8,14164.0,198,12934.64
2024-12-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,187168.8,10284.0,397,10618.56
2024-12-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,172117.4,9457.0,239,9386.22
2024-12-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,352242.8,19354.0,117,21211.04
2024-12-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,169514.8,9314.0,257,9806.84
2024-12-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,358685.6,19708.0,134,19372.53
2024-12-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,143215.8,7869.0,456,7953.83
2024-12-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,18156.15,13449.0,225,13684.45
2024-12-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,23353.65,17299.0,330,15665.07
2024-12-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,24574.05,18203.0,387,17119.78
2024-12-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,17582.4,13024.0,210,13372.95
2024-12-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,14289.75,10585.0,417,10250.84
2024-12-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,17116.65,12679.0,431,12719.87
2024-12-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,18291.15,13549.0,402,13978.19
2024-12-01,Franchise A,Brand A,APAC,SE Asia,India,INR,608798.5,7291.0,144,6599.17
2024-12-01,Franchise A,Brand B,APAC,SE Asia,India,INR,1009348.0,12088.0,466,11123.66
2024-12-01,Franchise A,Brand C,APAC,SE Asia,India,INR,1580738.5,18931.0,255,19974.45
2024-12-01,Franchise B,Brand D,APAC,SE Asia,India,INR,486220.5,5823.0,483,5599.74
2024-12-01,Franchise B,Brand E,APAC,SE Asia,India,INR,1358962.5,16275.0,295,15464.04
2024-12-01,Franchise B,Brand F,APAC,SE Asia,India,INR,1141278.0,13668.0,472,14951.24
2024-12-01,Franchise C,Brand G,APAC,SE Asia,India,INR,1333077.5,15965.0,486,16669.86
2024-12-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,23737.84,15617.0,222,16650.14
2024-12-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,25332.32,16666.0,109,16706.24
2024-12-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,13409.44,8822.0,198,7985.53
2024-12-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,24210.56,15928.0,411,14692.9
2024-12-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,20147.6,13255.0,59,13344.55
2024-12-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,7879.68,5184.0,203,5664.21
2024-12-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,29611.12,19481.0,303,18460.6
2024-12-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,4144.14,5313.0,421,5629.45
2024-12-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,15397.98,19741.0,415,18695.51
2024-12-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,5533.32,7094.0,74,7420.31
2024-12-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,14782.56,18952.0,468,20523.24
2024-12-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,8235.24,10558.0,153,11153.69
2024-12-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,6907.68,8856.0,82,8434.19
2024-12-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,7152.6,9170.0,414,8649.2
2024-12-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,4764.68,5179.0,384,4940.18
2024-12-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,15940.84,17327.0,331,15628.7
2024-12-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,7342.52,7981.0,190,8094.18
2024-12-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,11952.64,12992.0,369,14111.28
2024-12-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,14965.64,16267.0,256,16315.52
2024-12-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,6399.52,6956.0,191,7439.78
2024-12-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,6120.76,6653.0,376,6309.16
2024-12-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,45163.02,12306.0,74,12979.3
2024-12-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,22970.53,6259.0,73,5904.44
2024-12-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,25811.11,7033.0,254,7169.83
2024-12-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,21550.24,5872.0,97,5333.37
2024-12-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,53284.73,14519.0,305,13335.6
2024-12-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,20838.26,5678.0,179,6188.15
2024-12-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,34248.44,9332.0,344,9057.74
2025-01-01,Franchise A,Brand A,North America,US/CAN,USA,USD,17916.0,17916.0,173,18223.14
2025-01-01,Franchise A,Brand B,North America,US/CAN,USA,USD,19717.0,19717.0,198,20984.0
2025-01-01,Franchise A,Brand C,North America,US/CAN,USA,USD,12400.0,12400.0,298,11237.68
2025-01-01,Franchise B,Brand D,North America,US/CAN,USA,USD,15740.0,15740.0,280,14338.56
2025-01-01,Franchise B,Brand E,North America,US/CAN,USA,USD,18415.0,18415.0,365,18077.02
2025-01-01,Franchise B,Brand F,North America,US/CAN,USA,USD,16623.0,16623.0,76,17186.77
2025-01-01,Franchise C,Brand G,North America,US/CAN,USA,USD,6105.0,6105.0,349,5883.34
2025-01-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,16926.56,12446.0,491,12219.95
2025-01-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,16650.48,12243.0,317,12048.83
2025-01-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,19486.08,14328.0,176,15250.19
2025-01-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,11526.0,8475.0,434,8675.27
2025-01-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,10156.48,7468.0,374,8177.11
2025-01-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,24806.4,18240.0,370,18733.85
2025-01-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,21826.64,16049.0,464,15437.16
2025-01-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,54580.2,10702.0,361,10558.57
2025-01-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,78443.1,15381.0,132,15579.83
2025-01-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,66335.7,13007.0,74,12922.41
2025-01-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,34797.3,6823.0,120,6552.44
2025-01-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,83334.0,16340.0,423,17669.31
2025-01-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,93003.6,18236.0,311,16663.2
2025-01-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,31747.5,6225.0,391,6055.09
2025-01-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,260423.8,14309.0,101,13068.82
2025-01-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,201856.2,11091.0,61,10358.69
2025-01-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,221785.2,12186.0,223,11108.51
2025-01-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,92474.2,5081.0,87,5466.18
2025-01-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,290999.8,15989.0,160,15303.26
2025-01-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,243570.6,13383.0,214,12528.33
2025-01-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,98589.4,5417.0,263,5066.42
2025-01-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,13863.15,10269.0,126,10588.62
2025-01-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,20416.05,15123.0,446,15294.59
2025-01-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,8349.75,6185.0,323,6288.21
2025-01-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,25351.65,18779.0,172,18507.29
2025-01-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,8630.55,6393.0,95,6563.15
2025-01-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,13822.65,10239.0,218,10998.14
2025-01-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,21166.65,15679.0,147,17095.03
2025-01-01,Franchise A,Brand A,APAC,SE Asia,India,INR,1461417.0,17502.0,399,17723.7
2025-01-01,Franchise A,Brand B,APAC,SE Asia,India,INR,431027.0,5162.0,89,5546.46
2025-01-01,Franchise A,Brand C,APAC,SE Asia,India,INR,877084.0,10504.0,145,10011.28
2025-01-01,Franchise B,Brand D,APAC,SE Asia,India,INR,1515859.0,18154.0,195,18733.72
2025-01-01,Franchise B,Brand E,APAC,SE Asia,India,INR,580575.5,6953.0,208,7232.37
2025-01-01,Franchise B,Brand F,APAC,SE Asia,India,INR,1172173.0,14038.0,351,12936.55
2025-01-01,Franchise C,Brand G,APAC,SE Asia,India,INR,1337085.5,16013.0,436,14874.15
2025-01-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,26651.68,17534.0,279,16699.29
2025-01-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,13882.16,9133.0,149,8511.79
2025-01-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,22012.64,14482.0,188,13719.83
2025-01-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,23535.68,15484.0,67,16479.11
2025-01-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,12726.96,8373.0,146,9104.26
2025-01-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,30358.96,19973.0,467,21246.59
2025-01-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,17315.84,11392.0,354,11757.11
2025-01-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,5900.7,7565.0,161,7153.83
2025-01-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,10932.48,14016.0,81,12912.49
2025-01-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,14146.86,18137.0,384,17880.37
2025-01-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,14052.48,18016.0,200,18064.49
2025-01-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,11468.34,14703.0,290,14452.43
2025-01-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,11953.5,15325.0,240,15473.31
2025-01-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,4336.8,5560.0,162,5519.06
2025-01-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,5865.0,6375.0,65,6342.08
2025-01-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,11395.12,12386.0,272,11175.35
2025-01-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,12839.52,13956.0,194,12731.9
2025-01-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,7077.56,7693.0,189,7575.36
2025-01-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,5806.12,6311.0,228,6158.69
2025-01-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,9327.88,10139.0,179,9358.0
2025-01-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,8664.56,9418.0,307,9122.16
2025-01-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,26273.53,7159.0,278,7267.31
2025-01-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,35055.84,9552.0,314,9001.96
2025-01-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,30567.43,8329.0,205,8813.49
2025-01-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,53670.08,14624.0,416,15326.68
2025-01-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,65825.12,17936.0,174,19344.98
2025-01-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,69902.49,19047.0,470,18211.29
2025-01-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,23491.67,6401.0,121,6174.61
2025-02-01,Franchise A,Brand A,North America,US/CAN,USA,USD,9035.0,9035.0,371,8532.68
2025-02-01,Franchise A,Brand B,North America,US/CAN,USA,USD,10805.0,10805.0,215,10752.91
2025-02-01,Franchise A,Brand C,North America,US/CAN,USA,USD,9479.0,9479.0,227,9616.54
2025-02-01,Franchise B,Brand D,North America,US/CAN,USA,USD,12793.0,12793.0,164,13085.17
2025-02-01,Franchise B,Brand E,North America,US/CAN,USA,USD,15303.0,15303.0,498,15308.77
2025-02-01,Franchise B,Brand F,North America,US/CAN,USA,USD,15113.0,15113.0,213,14569.95
2025-02-01,Franchise C,Brand G,North America,US/CAN,USA,USD,6096.0,6096.0,226,6183.88
2025-02-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,15038.88,11058.0,235,11147.3
2025-02-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,18116.56,13321.0,90,13853.73
2025-02-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,25442.88,18708.0,387,20527.1
2025-02-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,11689.2,8595.0,71,9157.58
2025-02-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,23578.32,17337.0,86,17962.17
2025-02-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,17149.6,12610.0,337,13170.41
2025-02-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,10016.4,7365.0,159,6733.56
2025-02-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,58721.4,11514.0,116,11014.3
2025-02-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,89040.9,17459.0,457,18017.62
2025-02-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,55998.0,10980.0,189,11716.09
2025-02-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,85950.3,16853.0,262,16195.09
2025-02-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,46756.8,9168.0,169,9001.94
2025-02-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,58772.4,11524.0,426,11159.04
2025-02-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,43018.5,8435.0,288,7727.71
2025-02-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,185148.6,10173.0,414,9676.15
2025-02-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,322176.4,17702.0,56,16630.46
2025-02-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,296969.4,16317.0,341,15596.64
2025-02-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,301719.6,16578.0,251,17815.69
2025-02-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,240567.6,13218.0,436,13401.0
2025-02-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,343525.0,18875.0,445,17149.18
2025-02-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,281990.8,15494.0,291,16873.61
2025-02-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,17764.65,13159.0,399,13182.5
2025-02-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,16969.5,12570.0,406,11597.85
2025-02-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,26100.9,19334.0,480,20820.75
2025-02-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,16200.0,12000.0,464,12353.06
2025-02-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,12390.3,9178.0,152,8292.02
2025-02-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,7874.55,5833.0,338,5723.09
2025-02-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,15426.45,11427.0,53,12112.07
2025-02-01,Franchise A,Brand A,APAC,SE Asia,India,INR,1443548.0,17288.0,454,17454.19
2025-02-01,Franchise A,Brand B,APAC,SE Asia,India,INR,963673.5,11541.0,164,12542.45
2025-02-01,Franchise A,Brand C,APAC,SE Asia,India,INR,807445.0,9670.0,394,10096.24
2025-02-01,Franchise B,Brand D,APAC,SE Asia,India,INR,1064374.5,12747.0,183,13404.48
2025-02-01,Franchise B,Brand E,APAC,SE Asia,India,INR,1063957.0,12742.0,90,13455.0
2025-02-01,Franchise B,Brand F,APAC,SE Asia,India,INR,1503918.5,18011.0,497,17563.93
2025-02-01,Franchise C,Brand G,APAC,SE Asia,India,INR,466932.0,5592.0,151,5590.67
2025-02-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,15548.08,10229.0,407,9778.73
2025-02-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,18703.6,12305.0,234,11242.62
2025-02-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,29647.6,19505.0,181,18660.31
2025-02-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,10354.24,6812.0,263,6271.28
2025-02-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,18901.2,12435.0,86,11830.74
2025-02-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,17929.92,11796.0,129,11440.85
2025-02-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,19674.88,12944.0,79,12340.67
2025-02-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,10628.28,13626.0,180,12702.75
2025-02-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,5045.82,6469.0,268,6050.97
2025-02-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,12302.16,15772.0,97,15977.19
2025-02-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,5076.24,6508.0,485,6068.08
2025-02-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,11087.7,14215.0,435,12926.9
2025-02-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,8195.46,10507.0,262,11486.18
2025-02-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,12908.22,16549.0,89,15400.68
2025-02-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,11777.84,12802.0,155,13787.84
2025-02-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,17166.28,18659.0,497,18581.3
2025-02-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,7137.36,7758.0,325,8501.15
2025-02-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,6798.8,7390.0,256,7446.07
2025-02-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,13648.2,14835.0,294,14168.05
2025-02-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,13740.2,14935.0,102,15422.46
2025-02-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,14078.76,15303.0,356,14259.8
2025-02-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,61619.3,16790.0,422,15694.02
2025-02-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,41258.14,11242.0,193,12145.94
2025-02-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,72952.26,19878.0,122,19792.42
2025-02-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,38109.28,10384.0,227,9942.51
2025-02-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,61733.07,16821.0,221,16609.68
2025-02-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,57391.46,15638.0,319,14188.31
2025-02-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,63237.77,17231.0,418,18943.4
2025-03-01,Franchise A,Brand A,North America,US/CAN,USA,USD,8116.0,8116.0,165,8903.56
2025-03-01,Franchise A,Brand B,North America,US/CAN,USA,USD,15416.0,15416.0,434,16893.42
2025-03-01,Franchise A,Brand C,North America,US/CAN,USA,USD,15529.0,15529.0,103,15958.19
2025-03-01,Franchise B,Brand D,North America,US/CAN,USA,USD,16622.0,16622.0,208,18020.71
2025-03-01,Franchise B,Brand E,North America,US/CAN,USA,USD,9693.0,9693.0,330,9332.97
2025-03-01,Franchise B,Brand F,North America,US/CAN,USA,USD,17316.0,17316.0,270,16639.82
2025-03-01,Franchise C,Brand G,North America,US/CAN,USA,USD,17955.0,17955.0,426,17958.3
2025-03-01,Franchise A,Brand A,North America,US/CAN,Canada,CAD,17182.24,12634.0,338,13299.08
2025-03-01,Franchise A,Brand B,North America,US/CAN,Canada,CAD,22323.04,16414.0,392,16727.49
2025-03-01,Franchise A,Brand C,North America,US/CAN,Canada,CAD,23392.0,17200.0,375,17481.49
2025-03-01,Franchise B,Brand D,North America,US/CAN,Canada,CAD,10238.08,7528.0,305,7421.15
2025-03-01,Franchise B,Brand E,North America,US/CAN,Canada,CAD,8902.56,6546.0,369,5904.81
2025-03-01,Franchise B,Brand F,North America,US/CAN,Canada,CAD,9177.28,6748.0,487,6354.97
2025-03-01,Franchise C,Brand G,North America,US/CAN,Canada,CAD,23134.96,17011.0,173,17091.54
2025-03-01,Franchise A,Brand A,LATAM,Southern Cone,Brazil,BRL,78106.5,15315.0,436,14677.97
2025-03-01,Franchise A,Brand B,LATAM,Southern Cone,Brazil,BRL,81839.7,16047.0,202,17472.46
2025-03-01,Franchise A,Brand C,LATAM,Southern Cone,Brazil,BRL,62551.5,12265.0,326,13172.28
2025-03-01,Franchise B,Brand D,LATAM,Southern Cone,Brazil,BRL,29559.6,5796.0,297,6128.31
2025-03-01,Franchise B,Brand E,LATAM,Southern Cone,Brazil,BRL,47220.9,9259.0,196,8857.56
2025-03-01,Franchise B,Brand F,LATAM,Southern Cone,Brazil,BRL,41213.1,8081.0,129,8151.15
2025-03-01,Franchise C,Brand G,LATAM,Southern Cone,Brazil,BRL,83589.0,16390.0,197,15626.66
2025-03-01,Franchise A,Brand A,LATAM,Southern Cone,Mexico,MXN,312785.2,17186.0,483,15931.47
2025-03-01,Franchise A,Brand B,LATAM,Southern Cone,Mexico,MXN,309964.2,17031.0,369,16667.56
2025-03-01,Franchise A,Brand C,LATAM,Southern Cone,Mexico,MXN,120047.2,6596.0,273,6574.57
2025-03-01,Franchise B,Brand D,LATAM,Southern Cone,Mexico,MXN,153571.6,8438.0,457,8617.3
2025-03-01,Franchise B,Brand E,LATAM,Southern Cone,Mexico,MXN,182964.6,10053.0,377,10572.35
2025-03-01,Franchise B,Brand F,LATAM,Southern Cone,Mexico,MXN,317644.6,17453.0,195,17475.81
2025-03-01,Franchise C,Brand G,LATAM,Southern Cone,Mexico,MXN,183255.8,10069.0,87,9843.5
2025-03-01,Franchise A,Brand A,APAC,SE Asia,Singapore,SGD,25204.5,18670.0,447,19132.95
2025-03-01,Franchise A,Brand B,APAC,SE Asia,Singapore,SGD,12158.1,9006.0,242,8367.87
2025-03-01,Franchise A,Brand C,APAC,SE Asia,Singapore,SGD,7595.1,5626.0,426,5327.65
2025-03-01,Franchise B,Brand D,APAC,SE Asia,Singapore,SGD,14978.25,11095.0,71,10609.82
2025-03-01,Franchise B,Brand E,APAC,SE Asia,Singapore,SGD,26508.6,19636.0,403,19880.82
2025-03-01,Franchise B,Brand F,APAC,SE Asia,Singapore,SGD,13968.45,10347.0,273,10082.6
2025-03-01,Franchise C,Brand G,APAC,SE Asia,Singapore,SGD,17035.65,12619.0,408,13541.9
2025-03-01,Franchise A,Brand A,APAC,SE Asia,India,INR,1114474.5,13347.0,136,12793.24
2025-03-01,Franchise A,Brand B,APAC,SE Asia,India,INR,853871.0,10226.0,323,10015.29
2025-03-01,Franchise A,Brand C,APAC,SE Asia,India,INR,821306.0,9836.0,332,10485.27
2025-03-01,Franchise B,Brand D,APAC,SE Asia,India,INR,1173342.0,14052.0,55,14552.87
2025-03-01,Franchise B,Brand E,APAC,SE Asia,India,INR,619820.5,7423.0,80,7928.71
2025-03-01,Franchise B,Brand F,APAC,SE Asia,India,INR,834248.5,9991.0,383,9164.31
2025-03-01,Franchise C,Brand G,APAC,SE Asia,India,INR,873660.5,10463.0,76,11097.92
2025-03-01,Franchise A,Brand A,APAC,Oceania,Australia,AUD,29095.84,19142.0,341,19038.09
2025-03-01,Franchise A,Brand B,APAC,Oceania,Australia,AUD,18741.6,12330.0,333,13182.28
2025-03-01,Franchise A,Brand C,APAC,Oceania,Australia,AUD,14961.36,9843.0,298,10181.16
2025-03-01,Franchise B,Brand D,APAC,Oceania,Australia,AUD,18794.8,12365.0,353,11414.63
2025-03-01,Franchise B,Brand E,APAC,Oceania,Australia,AUD,12626.64,8307.0,128,8818.29
2025-03-01,Franchise B,Brand F,APAC,Oceania,Australia,AUD,28875.44,18997.0,393,18092.83
2025-03-01,Franchise C,Brand G,APAC,Oceania,Australia,AUD,15928.08,10479.0,469,10857.0
2025-03-01,Franchise A,Brand A,EMEA,Western Europe,UK,GBP,15210.0,19500.0,96,19712.73
2025-03-01,Franchise A,Brand B,EMEA,Western Europe,UK,GBP,12250.68,15706.0,273,15341.0
2025-03-01,Franchise A,Brand C,EMEA,Western Europe,UK,GBP,7247.76,9292.0,65,9406.8
2025-03-01,Franchise B,Brand D,EMEA,Western Europe,UK,GBP,12699.18,16281.0,417,16464.83
2025-03-01,Franchise B,Brand E,EMEA,Western Europe,UK,GBP,12824.76,16442.0,405,15606.87
2025-03-01,Franchise B,Brand F,EMEA,Western Europe,UK,GBP,7773.48,9966.0,134,9070.53
2025-03-01,Franchise C,Brand G,EMEA,Western Europe,UK,GBP,9852.18,12631.0,298,12276.0
2025-03-01,Franchise A,Brand A,EMEA,DACH,Germany,EUR,11419.04,12412.0,211,13219.32
2025-03-01,Franchise A,Brand B,EMEA,DACH,Germany,EUR,15955.56,17343.0,227,16982.59
2025-03-01,Franchise A,Brand C,EMEA,DACH,Germany,EUR,4883.36,5308.0,444,4948.28
2025-03-01,Franchise B,Brand D,EMEA,DACH,Germany,EUR,16032.84,17427.0,389,17718.06
2025-03-01,Franchise B,Brand E,EMEA,DACH,Germany,EUR,7177.84,7802.0,282,7081.48
2025-03-01,Franchise B,Brand F,EMEA,DACH,Germany,EUR,11891.0,12925.0,447,13667.26
2025-03-01,Franchise C,Brand G,EMEA,DACH,Germany,EUR,15157.0,16475.0,484,15280.1
2025-03-01,Franchise A,Brand A,EMEA,Middle East,UAE,AED,30776.62,8386.0,290,7923.13
2025-03-01,Franchise A,Brand B,EMEA,Middle East,UAE,AED,70251.14,19142.0,229,20481.09
2025-03-01,Franchise A,Brand C,EMEA,Middle East,UAE,AED,20673.11,5633.0,288,5933.86
2025-03-01,Franchise B,Brand D,EMEA,Middle East,UAE,AED,54194.89,14767.0,496,15482.15
2025-03-01,Franchise B,Brand E,EMEA,Middle East,UAE,AED,30604.13,8339.0,195,8667.17
2025-03-01,Franchise B,Brand F,EMEA,Middle East,UAE,AED,28846.2,7860.0,255,8459.8
2025-03-01,Franchise C,Brand G,EMEA,Middle East,UAE,AED,18500.47,5041.0,239,5201.6
2025-04-01,Franchise A,Brand A,North America,US/CAN,USA,USD,16396.0,16396.0,119,16683.57
2025-04-01,Franchise A,Brand B,North America,US/CAN,USA,USD,14739.0,14739.0,348,15068.36
2025-04-01,Franchise A,Brand C,North America,US/CAN,USA,USD,19217.0,19217.0,302,20623.3
2025-04-01,Franchise B,Brand D,North America,US/CAN,USA,USD,13487.0,13487.0,260,13404.97
2025-04-01,Franchise B,Brand E,North America,US/CAN,USA,USD,10986.0,10986.0,284,10494.92
